semana,macro,topic
1979-18,,1
1979-19,,4
1979-22,0.5333333333333333,4
1979-24,,6
1979-25,1.0,21
1979-26,,4
1979-27,0.8,1
1979-31,0.4,9
1979-36,,21
1979-37,1.0,4
1979-38,,4
1979-40,1.0,4
1979-41,,4
1979-42,,4
1979-45,,4
1979-46,,4
1979-48,,1
1979-50,,6
1979-51,,4
1980-1,,4
1980-6,,4
1980-8,,4
1980-10,,24
1980-11,,4
1980-12,,4
1980-15,,1
1980-16,,4
1980-18,,4
1980-19,,4
1980-23,,4
1980-24,,2
1980-25,1.0,4
1980-26,0.4949494949494949,4
1980-30,,4
1980-36,,4
1980-38,,6
1980-39,0.3333333333333333,4
1980-41,,1
1980-43,,4
1980-45,,4
1980-47,,6
1980-51,,12
1981-6,,1
1981-8,,1
1981-10,1.0,4
1981-12,,4
1981-14,,4
1981-18,,6
1981-20,0.7339901477832513,4
1981-22,,12
1981-24,,4
1981-25,,1
1981-26,,4
1981-39,,15
1981-41,1.0,4
1981-44,,1
1981-46,,24
1981-48,1.0,4
1981-49,0.45454545454545453,1
1981-50,,4
1981-52,0.42857142857142855,4
1982-6,,4
1982-8,1.0,4
1982-9,1.0,2
1982-11,,1
1982-13,0.7333333333333334,2
1982-16,,4
1982-18,,1
1982-21,0.16666666666666666,4
1982-22,,4
1982-24,,1
1982-25,,12
1982-30,0.8222222222222222,4
1982-46,,6
1983-5,1.0,4
1983-7,0.7754010695187166,4
1983-8,0.4,4
1983-9,1.0,4
1983-11,,4
1983-12,1.0,4
1983-15,1.0,1
1983-17,,4
1983-19,,4
1983-20,0.8827586206896552,1
1983-22,,4
1983-24,0.6727272727272727,1
1983-25,0.6666666666666666,4
1983-27,0.7048611111111112,12
1983-31,0.6546052631578947,4
1983-38,0.5050505050505051,1
1983-40,,4
1983-42,0.4,4
1983-45,0.8782608695652174,2
1983-47,0.7754010695187166,4
1983-48,0.4693877551020408,1
1983-51,0.7083333333333333,1
1984-6,0.37499999999999994,4
1983-6,1.0,4
1984-7,0.36363636363636365,1
1984-9,0.6112874779541446,1
1984-10,0.8129614438063986,1
1984-13,0.6,6
1984-15,0.41666666666666663,1
1984-17,0.7115384615384615,1
1984-1,,1
1984-19,0.825,1
1984-21,0.8210526315789475,4
1984-23,0.49999999999999994,4
1984-24,0.48000000000000004,1
1984-26,0.847192745514181,1
1984-29,0.6785714285714286,1
1984-37,0.7619047619047619,4
1984-38,0.6374859708193041,1
1984-40,1.0,1
1984-42,0.33333333333333326,4
1984-45,,1
1984-46,0.6190476190476191,4
1984-47,0.8398268398268398,2
1984-49,0.8166666666666667,1
1984-51,0.84006092916984,1
1985-7,0.7028862478777589,1
1985-8,0.632183908045977,1
1985-9,1.0,1
1985-11,0.6111111111111112,1
1985-13,,4
1985-16,0.8566805362921868,1
1985-17,1.0,4
1985-20,0.48214285714285715,1
1985-21,0.75,4
1985-22,0.65,1
1985-24,1.0,1
1985-26,0.6212121212121212,1
1985-29,0.7050797303961861,1
1985-39,0.0,1
1985-41,0.7317436661698956,1
1985-43,1.0,1
1985-45,0.6444444444444445,1
1985-48,,2
1985-51,0.6715169366715759,1
1986-7,0.8979591836734693,4
1986-9,0.6954076850984067,1
1986-12,,6
1986-15,0.5213675213675213,1
1986-29,,23
1986-31,,2
1986-40,,1
1986-42,1.0,4
1986-44,1.0,2
1986-46,,2
1986-49,0.7307692307692307,2
1986-51,0.8303512259774685,2
1986-52,,2
1987-7,0.933806146572104,2
1987-10,1.0,2
1987-6,,2
1987-12,,2
1987-14,,2
1987-18,1.0,2
1987-20,,2
1987-21,0.9075154140976504,2
1987-25,1.0,2
1987-26,1.0,2
1987-29,,2
1987-39,,2
1987-41,,2
1987-5,,2
1987-44,0.8551617873651771,2
1987-46,,2
1987-48,1.0,2
1987-49,0.49693251533742333,2
1987-51,0.6417167737922455,2
1988-6,0.49350649350649345,2
1988-7,,2
1988-9,0.49382716049382713,2
1988-11,,2
1988-15,1.0,1
1988-17,0.6488095238095238,2
1988-19,1.0,2
1988-22,,2
1988-24,,2
1988-26,,2
1988-28,1.0,2
1988-38,1.0,2
1988-39,1.0,2
1988-42,0.9223985890652557,2
1988-43,0.4939759036144578,2
1988-45,,2
1988-47,0.4807692307692307,2
1988-50,0.8700522778192681,2
1988-51,0.8036894036894037,2
1989-6,,2
1989-8,,2
1989-10,1.0,2
1989-11,0.4891304347826087,2
1989-15,0.6507936507936508,2
1989-17,,2
1989-20,,2
1989-21,1.0,2
1989-25,1.0,2
1989-26,0.49765258215962443,2
1989-30,1.0,2
1989-47,,1
1989-50,1.0,4
1989-51,0.4444444444444445,4
1990-7,,2
1990-9,0.6210526315789474,4
1990-11,0.5883040935672514,2
1990-13,1.0,2
1990-16,0.5733333333333333,4
1990-19,0.7962962962962963,2
1990-21,0.8035714285714285,2
1990-23,0.607843137254902,2
1990-25,0.6788345064658701,2
1990-26,0.7455616773798592,2
1990-36,0.7140512820512821,2
1990-38,0.7963709677419355,2
1990-40,0.8736842105263158,2
1990-42,0.6998050682261209,2
1990-45,0.7126810523204257,2
1990-47,0.8162386962619083,2
1990-49,0.7772423025435073,2
1990-51,0.8262340216322519,2
1991-7,1.0,2
1991-9,0.7083333333333333,2
1991-11,0.7898745519713262,2
1991-15,0.73,2
1991-17,0.8302469135802469,1
1991-19,0.7992424242424243,2
1991-22,0.751323969606263,2
1991-23,0.849731663685152,2
1991-25,0.6867647058823529,2
1991-38,0.5393939393939394,2
1991-39,0.8133333333333334,2
1991-41,0.8912280701754386,2
1991-44,0.5940170940170939,2
1991-46,0.7013888888888888,2
1991-48,,2
1991-49,0.6402116402116402,2
1991-51,0.7041299066615523,2
1992-3,,2
1992-7,0.3611111111111111,2
1992-9,0.651268115942029,2
1992-12,0.8310276679841897,2
1992-14,0.8766355140186916,2
1992-15,0.7777777777777778,2
1992-18,0.5956873315363882,2
1992-20,1.0,2
1992-22,0.7826086956521738,2
1992-24,0.849537037037037,2
1992-25,0.609375,2
1992-27,,15
1992-28,0.9149425287356321,2
1992-31,,4
1992-38,0.484375,2
1992-40,0.842948219561499,2
1992-42,0.7869318181818182,2
1992-44,0.7867445054945055,2
1992-46,0.8176486270327912,2
1992-48,1.0,2
1992-49,0.7521008403361344,2
1992-51,0.8655091992744235,2
1993-6,0.8205128205128205,2
1993-8,0.8230492196878751,2
1993-10,0.8754951895868703,2
1993-11,,2
1993-12,0.6867256637168142,2
1993-13,0.7982142857142858,2
1993-26,0.42857142857142855,1
1993-38,0.4,4
1993-40,0.782608695652174,15
1993-42,0.5901328273244782,4
1993-44,0.8600405679513184,4
1993-46,0.7523809523809524,4
1993-48,0.43999999999999995,4
1993-51,0.8303612023238192,12
1994-2,0.3333333333333333,2
1994-6,0.7339901477832513,4
1994-8,0.6695652173913043,4
1994-10,0.699523052464229,4
1994-12,0.6955128205128205,4
1994-15,0.7547826086956522,4
1994-17,0.7664071190211346,1
1994-19,0.7586206896551724,1
1994-20,0.7288676236044657,4
1994-22,0.8184693232131561,4
1994-24,0.7890109890109891,4
1994-26,0.6524390243902439,1
1994-37,0.7311827956989247,1
1994-39,0.3333333333333333,4
1994-40,0.6373626373626373,4
1994-42,0.7431638129312549,4
1994-44,0.7071428571428571,4
1994-46,0.9447415329768271,4
1994-48,0.9028749028749028,4
1994-51,0.8395123504526224,12
1995-6,0.35698924731182796,4
1995-8,0.7472605160834216,1
1995-10,0.393939393939394,4
1995-12,0.3913043478260869,4
1995-14,0.4014652014652014,1
1995-17,0.4982078853046595,4
1995-19,0.5297157622739017,4
1995-22,0.4692874692874692,4
1995-24,0.4357366771159875,4
1995-26,0.4457478005865103,4
1995-37,0.5465587044534412,4
1995-39,0.41666666666666663,1
1995-42,0.6538461538461539,4
1995-43,0.6512237762237761,15
1995-46,0.5689404934687954,4
1995-48,0.5102040816326531,1
1995-51,0.8166666666666667,4
1995-49,0.5502645502645502,1
1996-13,,29
1996-20,,25
1996-22,0.30769230769230765,4
1996-24,0.41666666666666663,4
1996-26,0.4375,4
1996-37,0.5047619047619049,4
1996-39,0.32142857142857145,4
1996-41,0.4755244755244755,6
1996-43,0.35714285714285715,4
1996-45,0.38461538461538464,4
1996-47,0.5618776671408249,4
1996-49,0.49090909090909096,4
1996-51,0.6773074253990284,6
1997-7,0.6827262044653348,4
1997-9,0.5833333333333333,4
1997-11,0.42857142857142855,4
1997-12,0.5864661654135338,2
1997-15,0.41666666666666663,6
1997-17,0.6181818181818182,4
1997-19,0.5324675324675324,4
1997-21,0.37499999999999994,4
1997-24,0.5683333333333334,4
1997-25,0.5666666666666668,4
1997-26,0.44901610017889093,6
1997-29,0.42857142857142855,2
1997-38,0.6329365079365079,4
1997-39,0.41379310344827586,4
1997-41,0.36000000000000004,4
1997-43,0.4862155388471178,6
1997-45,0.26086956521739135,6
1997-47,0.4755244755244755,4
1997-49,0.39950372208436724,6
1997-51,0.5566792452830188,2
1998-7,0.49519230769230765,6
1998-9,0.37209302325581395,6
1998-11,0.5913461538461539,4
1998-13,0.40298507462686567,6
1998-14,0.34375,4
1998-17,0.3181818181818182,4
1998-19,0.391025641025641,4
1998-21,0.4642857142857144,4
1998-24,0.4495967741935484,2
1998-26,0.5454545454545454,4
1998-38,0.3055555555555556,6
1998-39,0.3350383631713555,6
1998-41,0.6862745098039216,6
1998-44,0.4258373205741627,6
1998-46,0.5700000000000001,6
1998-48,0.47619047619047616,6
1998-49,0.4146341463414634,6
1998-51,0.6381556966254593,6
1999-6,0.4362745098039216,4
1999-8,0.4444444444444444,4
1999-10,0.29292929292929293,4
1999-12,0.3846153846153846,2
1999-15,0.37692307692307686,4
1999-17,0.4145658263305322,6
1999-19,0.38095238095238093,4
1999-21,0.5548387096774193,6
1999-24,0.64,6
1999-25,0.28571428571428575,6
1999-37,0.38461538461538464,4
1999-39,0.5656108597285068,6
1999-40,0.36363636363636365,4
1999-42,0.3666666666666667,4
1999-44,0.4406779661016949,6
1999-46,0.6433566433566433,2
1999-48,0.47555555555555556,6
1999-50,0.702501690331305,6
2000-14,1.0,6
2000-19,0.0,25
2000-20,0.42857142857142855,2
2000-22,0.42857142857142855,2
2000-24,0.39344262295081966,2
2000-26,0.671201814058957,2
2000-37,0.4242424242424242,2
2000-39,0.45999999999999996,2
2000-41,0.3055555555555556,4
2000-43,0.5170731707317073,2
2000-46,0.4933333333333333,2
2000-48,0.46467817896389324,2
2000-50,0.5882352941176471,2
2000-51,0.4318181818181818,2
2001-6,0.3880597014925373,2
2001-8,0.4197530864197531,2
2001-10,0.5082352941176471,2
2001-12,0.4766355140186916,2
2001-14,0.7692307692307692,4
2001-17,0.391304347826087,2
2001-20,0.6814734561213435,2
2001-21,0.6018735362997658,2
2001-23,0.6026831785345717,2
2001-25,0.4476190476190476,2
2001-26,0.3333333333333333,15
2001-37,0.3513513513513514,4
2001-39,0.6750076289288984,2
2001-41,0.536764705882353,4
2001-43,0.45029239766081874,2
2001-45,0.5787545787545787,2
2001-47,0.41634408602150536,6
2001-50,0.5665739882607352,2
2001-51,0.5947879407256004,2
2001-52,0.25,1
2002-6,0.4666666666666667,2
2002-8,0.4333333333333333,2
2002-10,0.3255813953488372,4
2002-12,0.48641975308641977,2
2002-15,0.4303797468354431,2
2002-17,0.44761904761904764,4
2002-19,0.5566502463054187,2
2002-21,0.5198170731707318,2
2002-23,0.5550617283950617,6
2002-25,0.4476933073424302,2
2002-26,0.4782608695652174,2
2002-37,0.7117516629711751,4
2002-39,0.5121533721328312,2
2002-41,0.4901960784313726,2
2002-43,0.45945945945945943,2
2002-45,0.4621867376358394,2
2002-47,0.44714798564020747,2
2002-50,0.5195251250653327,2
2002-51,0.4508527131782945,2
2003-7,0.4564393939393939,4
2003-9,0.42857142857142855,2
2003-11,0.4000000000000001,2
2003-13,0.5734767025089607,2
2003-15,0.602836879432624,4
2003-18,0.5367037411526795,2
2003-19,0.6825396825396826,2
2003-22,0.5295597484276731,4
2003-24,0.5467032967032968,2
2003-25,0.39682539682539686,2
2003-26,0.4270833333333333,2
2003-29,0.4117647058823529,25
2003-38,0.4603174603174603,2
2003-40,0.5161701044053986,2
2003-42,0.43748682268606365,2
2003-44,0.479542105859685,2
2003-47,0.5269016697588126,2
2003-48,0.6461538461538461,2
2003-50,0.6878378378378378,2
2003-51,0.7871621621621622,2
2004-14,0.4,6
2004-20,0.28571428571428575,4
2004-22,0.35714285714285715,4
2004-25,0.4117647058823529,4
2004-26,0.3783783783783784,4
2004-38,0.4,4
2004-40,0.7301587301587302,4
2004-41,0.4,4
2004-43,0.4838709677419355,4
2004-44,0.48571428571428577,6
2004-45,0.4,4
2004-47,0.28744939271255066,4
2004-49,0.5178571428571429,4
2004-52,0.25,4
2005-5,0.25,4
2005-6,0.33333333333333337,6
2005-8,0.4,4
2005-10,0.408130081300813,4
2005-11,0.5502645502645502,6
2005-14,0.5322245322245323,4
2005-16,0.4269005847953216,4
2005-17,0.4210526315789474,4
2005-20,0.4490161001788909,6
2005-21,0.4074074074074074,6
2005-23,0.35897435897435903,4
2004-50,0.7339901477832513,4
2005-25,0.6674132138857782,4
2005-24,0.25,4
2005-26,0.47058823529411764,4
2005-37,0.5050505050505051,4
2005-39,0.39285714285714285,4
2005-40,0.4666666666666667,4
2005-42,0.4888888888888889,4
2005-44,0.3870967741935484,4
2005-43,0.0,6
2005-46,0.6011396011396012,4
2005-48,0.5,4
2005-50,0.6869095816464237,6
2005-49,0.25,4
2006-6,0.3529411764705882,4
2006-8,0.39950372208436724,6
2006-10,0.5322245322245321,4
2006-12,0.4337254901960784,4
2006-11,0.0,6
2006-14,0.42857142857142855,6
2006-17,0.5333333333333333,4
2006-15,1.0,4
2006-19,0.380952380952381,4
2006-21,0.45911047345767575,4
2006-24,0.25,6
2006-23,0.7708333333333334,6
2006-25,0.34375000000000006,4
2004-11,0.4814814814814815,4
2006-37,0.4210526315789474,4
2006-38,0.4,4
2006-40,0.5689149560117301,6
2006-42,0.6111111111111112,4
2006-45,0.5833333333333333,4
2006-47,0.4711111111111111,4
2006-50,0.39300202839756593,6
2007-3,0.23076923076923078,4
2006-51,0.8736842105263158,4
2007-6,0.6,6
2007-8,0.3125,6
2007-10,0.2857142857142857,4
2007-12,0.38392857142857145,4
2007-16,0.34782608695652173,6
2007-17,0.5666666666666668,6
2007-19,0.3448275862068966,6
2007-22,0.3714285714285715,6
2007-23,0.5961538461538461,6
2007-25,0.5392953929539295,6
2007-37,0.4804318488529016,6
2007-39,0.5846153846153846,6
2007-41,0.3666666666666667,6
2007-43,0.4984520123839009,6
2007-45,0.6833333333333333,6
2007-47,0.5486111111111112,6
2007-50,0.5666666666666667,6
2007-51,0.48863636363636365,6
2008-14,0.0,25
2008-20,0.25,6
2008-22,0.3181818181818182,6
2008-24,0.380952380952381,6
2008-26,0.3928571428571428,6
2008-29,0.3333333333333333,25
2008-38,0.4482758620689655,6
2008-40,0.4074074074074074,6
2008-42,0.32,6
2008-44,0.4210526315789474,6
2008-46,0.47500000000000003,6
2008-48,0.48863636363636365,6
2008-50,0.25,6
2008-51,0.3703703703703703,6
2009-7,0.5666666666666668,6
2009-8,0.575,6
2009-11,0.44615384615384623,6
2009-13,0.5555555555555556,6
2009-16,0.64,6
2009-18,0.25,6
2009-21,0.4545454545454546,6
2009-22,0.393939393939394,6
2009-24,0.4395604395604396,6
2009-26,0.4441176470588235,6
2009-27,0.4,6
2009-31,0.6666666666666666,6
2009-38,0.3888888888888889,6
2009-3,0.4444444444444445,6
2009-39,0.42962962962962964,6
2009-41,0.3769063180827886,6
2009-43,0.5180952380952382,6
2009-45,0.4357366771159875,6
2009-47,0.31249999999999994,6
2009-49,0.6703296703296703,6
2009-51,0.4993581514762516,6
2010-6,0.580952380952381,6
2010-8,0.3696969696969697,6
2010-10,0.4505494505494505,6
2010-12,0.38461538461538464,6
2010-15,0.4484848484848485,6
2010-17,0.3548387096774194,6
2010-19,0.3333333333333333,6
2010-21,0.3870967741935484,6
2010-23,0.5111111111111112,6
2010-25,0.29292929292929293,6
2010-27,0.425,6
2010-29,0.4545454545454546,6
2010-37,0.35714285714285715,6
2010-38,0.36363636363636365,6
2010-40,0.45893719806763283,6
2010-42,0.5178571428571428,6
2010-44,0.25,6
2010-46,0.3076923076923077,6
2010-48,0.38392857142857145,6
2010-50,0.28571428571428575,6
