,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,XIII
1,0.0246189917936694,0.024709127983687178,0.02557399408956581,0.026850105403306335,0.018871315600287562,0.01731451822353043,0.018935683969964087,0.01838555265448216,0.022780269058295964,0.021870372479781297,0.01725703905540418,0.02107089737233515,0.00794912559618442
2,0.06350136772176632,0.06489144776298429,0.07285746760627415,0.07655608565405525,0.06847591660675773,0.07350012985888668,0.07561214495592557,0.06505657093124456,0.07856502242152466,0.08349470326916505,0.04268846503178928,0.07007106263427533,0.13513513513513514
3,0.064673700664322,0.05169725320858822,0.06251420777449421,0.05769444136247642,0.06497124370956146,0.07401956540559258,0.07789748612471434,0.0564621409921671,0.05955156950672646,0.10445381022895546,0.05994550408719346,0.08477937530986614,0.02702702702702703
4,0.0123094958968347,0.004797888928871297,0.00681973175721755,0.00676800177521358,0.00889647735442128,0.006925807289412172,0.007313091740124062,0.008703220191470844,0.006457399103139014,0.0033033375099669666,0.0009082652134423251,0.003305238803503553,
5,0.02403282532239156,0.010795250089960417,0.00681973175721755,0.011095084877399313,0.007368799424874191,0.008484113929529911,0.011034933072151485,0.007180156657963447,0.00789237668161435,0.007404032349925959,0.0009082652134423251,0.005536274995868452,0.001589825119236884
6,0.020515826494724502,0.0170325056974931,0.01852693794044101,0.01564406967713303,0.014378145219266714,0.017487663405765734,0.01860920666013712,0.018929503916449087,0.019910313901345292,0.03958309602460417,0.01725703905540418,0.028342422740042967,0.033386327503974564
7,0.0035169988276670576,0.006717044500419815,0.00545578540577404,0.004327083102185732,0.006380301941049604,0.005886936196000346,0.006007182500816193,0.0073977371627502175,0.005560538116591928,0.005638455404943616,0.004541326067211626,0.005123120145430507,
8,0.007424775302852677,0.00347846947343169,0.007388042736985678,0.007655608565405526,0.004043853342918764,0.007012379880529824,0.006921318968331701,0.005113141862489121,0.003766816143497758,0.0056954094999430455,0.0009082652134423251,0.004627334324904975,0.003179650238473768
9,0.018952715904650252,0.010795250089960417,0.013412139122527847,0.011538888272495284,0.018152408339324227,0.01566963899229504,0.015213842637936664,0.019255874673629242,0.015605381165919283,0.015320651554846793,0.006357856494096276,0.01264253842340109,
10,0.05295037123876514,0.04030226700251889,0.04580586496931121,0.05392211250416066,0.05113227893601725,0.04787464288806164,0.05654587006203069,0.05885552654482158,0.06278026905829596,0.06458594372935414,0.01725703905540418,0.05214014212526855,0.01589825119236884
