,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,XIII
19,0.015044939429464634,0.01691255847427132,0.051034325983177996,0.06479529568401199,0.03154205607476635,0.029261535797766428,0.023571661769507018,0.02012619669277633,0.022780269058295964,0.027964460644720357,0.02633969118982743,0.059742191373326724,0.011128775834658187
20,0.008987885892926924,0.005637519491423774,0.005569447601727665,0.004881837346055697,0.009615384615384616,0.008570686520647562,0.007378387202089455,0.01174934725848564,0.011659192825112108,0.027167103314728328,0.07084468664850137,0.05288382085605685,0.012718600953895072
21,0.00996483001172333,0.020151133501259445,0.009092975676290065,0.010762232331077332,0.009884974838245866,0.006579516924941563,0.009467841984982043,0.009029590948651,0.00914798206278027,0.01110604852488894,0.006357856494096276,0.009750454470335481,0.0047694753577106515
22,0.050605705353653774,0.07268801727240014,0.06137758581495795,0.05026073449461888,0.031002875629043854,0.031945286122413645,0.020437479595168135,0.024151436031331592,0.020986547085201795,0.07375555302426244,0.008174386920980926,0.031234506693108576,0.01589825119236884
23,0.006447831184056272,0.01583303346527528,0.007956353716753808,0.009763674692111394,0.006470165348670022,0.0064063717427062595,0.004962455109369899,0.0026109660574412533,0.0028699551569506725,0.0051258685499487415,0.0009082652134423251,0.005371013055693274,0.001589825119236884
24,0.027940601797577177,0.02686817800167926,0.020004546487838146,0.020858759569510707,0.00916606757728253,0.010215565751882955,0.015801501795625204,0.006201044386422976,0.003766816143497758,0.0040437407449595624,0.0027247956403269754,0.004627334324904975,0.19395866454689983
25,0.022274325908558032,0.02926712246611491,0.020118208683791772,0.0177521358038389,0.025970524802300502,0.0282226647043546,0.02742409402546523,0.04623585726718886,0.10726457399103138,0.2737783346622622,0.09355131698455948,0.31697240125599074,0.11128775834658187
26,0.008792497069167644,0.010555355643516853,0.01091157081154808,0.016531676467324976,0.030104241552839684,0.029174963206648776,0.037675481554032,0.028067885117493474,0.03964125560538117,0.0250598017997494,0.014532243415077202,0.013964633944802511,0.00794912559618442
27,0.0015631105900742479,0.008036463955859422,0.0036371902705160265,0.013203151004105181,0.011053199137311287,0.00805125097394165,0.007313091740124062,0.004786771105308964,0.003228699551569507,0.006435812734935642,0.0009082652134423251,0.002892083953065609,0.003179650238473768
28,0.011137162954279016,0.00947583063452081,0.009206637872243692,0.006324198380117608,0.015366642703091302,0.01731451822353043,0.015279138099902057,0.01664490861618799,0.023856502242152466,0.0323499259596765,0.027247956403269755,0.0333002809452983,0.00794912559618442
29,0.016217272372020322,0.01139498620606933,0.007047056149124801,0.007655608565405526,0.015815959741193385,0.011947017574235996,0.01266731962128632,0.010335073977371628,0.03390134529147982,0.08514637202414854,0.023614895549500452,0.0428854734754586,0.00794912559618442
30,0.005470887065259867,0.011155091759625764,0.010570584223687202,0.010762232331077332,0.01096333572969087,0.0141113323521773,0.006464250734573947,0.006092254134029591,0.013811659192825112,0.00626495044993735,0.0027247956403269754,0.004296810444554619,0.001589825119236884
