,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,XIII
1,0.00779896013864818,0.00894859868250183,0.007046549935940455,0.005597249065033508,0.0065292206747933484,0.009318323952470293,0.008434486784628702,0.009184057361630558,0.008833562445903977,0.01071969549850468,0.01021209740769835,0.008350298471412304,0.026417171161254815
2,0.004248895846145245,0.0034944395910561235,0.003294490879140992,0.00471875705931076,0.0040204560805377765,0.004148426099645612,0.0036032771705215693,0.004271139929625778,0.004124026271574767,0.003748009476832252,0.004713275726630008,0.003761084848693972,0.004402861860209136
3,0.11460837479733885,0.06072769343375912,0.05249832225001525,0.052182425139931224,0.06033900485671095,0.06983531373775276,0.07212593353060773,0.062318808506871444,0.05101573239651749,0.054996698644502275,0.04870384917517675,0.04709982402263552,0.03907539900935608
4,0.04097948230558506,0.05749297570420041,0.07095357208224025,0.051554930850129264,0.046476472291016695,0.05634771732332708,0.04344062644684663,0.04361873990306947,0.03701440863499822,0.04080087000427234,0.03534956794972506,0.03364273144473966,0.030820033021463952
5,0.039274333314697825,0.03319717611503317,0.025532304313342687,0.033834492106121834,0.03248528513074523,0.034271419637273294,0.030154800008052016,0.03410272866089804,0.03469782597627412,0.039014254087854895,0.025923016496465043,0.03747282702460233,0.03632361034672537
6,0.009727735226700956,0.015961088942932022,0.01345250442315905,0.01992921864411034,0.015567205943842269,0.01732332707942464,0.01427219840167482,0.013809281430499922,0.016648846800061096,0.011457645550937973,0.00864100549882168,0.012352920879196715,0.011557512383048982
7,0.010538379828926036,0.009562486718768446,0.01043255445061314,0.009487713661805678,0.01032453121482101,0.009172399416301855,0.008273446464158464,0.011928209440768363,0.009495443205539434,0.00994290596962753,0.006284367635506678,0.011559297470756702,0.007705008255365988
8,0.02652764577626209,0.030694401813330816,0.020926117991580746,0.022489395346502346,0.027596410536811295,0.029560141755263707,0.03707953378827224,0.029388983557217783,0.02347131001476503,0.0385481803705286,0.0204241948153967,0.0284669266070874,0.023665382498624106
9,0.006596969866383407,0.008901376525865937,0.010249527179549753,0.010943500414146231,0.010935640539062751,0.011673962893475089,0.009803329508625723,0.009914355898820457,0.010411893488111603,0.015865926127315803,0.007069913589945012,0.00800524481556882,0.0170610897083104
10,0.029267065466539944,0.027270795457228533,0.021963272527606614,0.02349338621018549,0.02515197323984433,0.029768605378361478,0.018559896934194898,0.023458074224887687,0.01848174736520544,0.02283761214898823,0.018067556952081697,0.027328249542803905,0.03137039075399009
11,0.02731033711634148,0.02663329634264397,0.041089622353730704,0.04573178384076705,0.04155543404843846,0.04803001876172608,0.04893612738289349,0.03266426184522097,0.01980550888447635,0.028003262516021286,0.024351924587588374,0.025085400779821264,0.023665382498624106
12,0.04257281824788953,0.04538049252709371,0.04255384052223781,0.03862854848020883,0.04242385256183461,0.04275588909735251,0.0368178432675081,0.04291057162458229,0.03714169339646658,0.03847050141764089,0.03456402199528672,0.04661674890445464,0.03467253714914695
13,0.03217420472969196,0.049370764762826716,0.039381367823805746,0.0414648226701137,0.04190923418352578,0.04019178653324995,0.034241198139984295,0.031026622701219378,0.03388320350287664,0.0338874431972657,0.028279654359780047,0.027742313929816086,0.022564667033571822
14,0.01884049868619668,0.015536089533208982,0.01802818619974376,0.02296629100675184,0.017143224727413076,0.019136960600375234,0.013648167159852648,0.014141235311040785,0.017005244132172498,0.01326368120557735,0.01335428122545169,0.013284565749974121,0.018712162905888827
15,0.018309386705428525,0.027318017613864425,0.022451345250442317,0.021987399914660775,0.02270753594287736,0.024035855743172817,0.02061316102019043,0.024653108194834798,0.023547680871646045,0.025109721520953896,0.029850746268656716,0.028984507090852627,0.03577325261419923
16,0.06672443674176777,0.06247491322928718,0.05817216765298029,0.0577043748901885,0.057605094721945256,0.06602042943506359,0.07281035489260623,0.07165777767942107,0.06712998319841149,0.06293937157727114,0.04713275726630008,0.05679583175183741,0.05393505778756191
17,0.03083244814669872,0.03477911836233561,0.03834421328777988,0.033784292562937676,0.03599112283297417,0.03610589952053367,0.032530144734988026,0.037245225396684886,0.03739626291940329,0.0313240377519711,0.022780832678711706,0.027328249542803905,0.03137039075399009
18,0.02515793593112316,0.029537458975751423,0.024129095235190044,0.02274039306242313,0.026116882699173394,0.024661246612466124,0.023209936187773013,0.02104587602629075,0.022453031923018178,0.014564803666446576,0.02199528672427337,0.01307753355646803,0.024215740231150248
19,0.00791077318723095,0.008452766037824947,0.008480263559270331,0.007605230792399789,0.009070148917693224,0.010277256618720034,0.007488374901866055,0.01071104521211853,0.009673641871595133,0.008447586126539014,0.00864100549882168,0.007556675062972292,0.007705008255365988
20,0.011488790741879577,0.012348593960286166,0.012415349887133182,0.012574985567631335,0.014377150944003088,0.02101313320825516,0.01777482537190249,0.016951778166286763,0.017667124891807953,0.01450654445178079,0.019638648860958365,0.015596425244125462,0.012107870115575124
21,0.0522446469502991,0.05038604113049843,0.04197425416387042,0.04108832609623252,0.04541507188575472,0.04932249322493225,0.047949755420013285,0.04572111447982827,0.04612799755613258,0.045170311104206315,0.05577376276512176,0.04678927573237639,0.03852504127682994
22,0.009476155867389724,0.010034708285127382,0.010737599902385455,0.009312015260661128,0.007622784728699624,0.008380237648530332,0.00925981842703867,0.01066678469471308,0.010462807392698946,0.011379966598050259,0.009426551453260016,0.008557330664918395,0.00550357732526142
23,0.004668194778330631,0.006209713597620003,0.008663290830333719,0.006676539243492884,0.007333311890900904,0.006920992286845945,0.008313706544276022,0.008918494257197866,0.008044396924800162,0.00835048743542937,0.010997643362136685,0.010317104309720162,0.007705008255365988
24,0.0026555599038407783,0.0031874955729228154,0.0028064181563052897,0.002936673276273186,0.0028304010806985943,0.0027517198248905566,0.002757815488052821,0.0031203664770841173,0.004124026271574767,0.0033013554977278908,0.003142183817753339,0.0034505365584348367,0.003852504127682994
