,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0.2974927675988428,0.2855421686746988,0.3231058234189105,0.2997779422649889,0.29560530679933666,0.2966043560281255,0.29580825897489105,0.3349859883595602,0.3141587135573278,0.34228855721393037,0.3858888450926291,0.3154650522839846,0.3476417594064653,0.34081902245706736,0.32001571915116583,0.2991430570129416,0.32939563337200717,0.23716873532371688,0.23472003154574134,0.2384844696605443,0.24272644098810614,0.24755020080321286,0.2538520068480122,0.297061231917023,0.28492392807745504,0.3215490685052076,0.31062756228319144,0.32213930348258707,0.3472022955523673,0.31101190476190477,0.32370378355071683,0.35376940133037693,0.3990868806230697,0.3310087886893389,0.34883110060415023,0.3445220986317551,0.3229269496544916,0.3932248422451013,0.35442531037244696,0.3314176245210728,0.3818558123490859
2,0.02507232401157184,0.018674698795180723,0.020663744520976832,0.0229459659511473,0.02703150912106136,0.028897273194992284,0.030296742062668604,0.03793921103686139,0.03752124460713819,0.03592039800995025,0.028577059519117067,0.02542652724270776,0.030206677265500796,0.03387431590866201,0.03222425988996594,0.033403287862889125,0.029321801497732308,0.02247567930224757,0.028686908517350156,0.024521588614289835,0.026532479414455627,0.03180722891566265,0.04023207152368271,0.03657537985624602,0.03676202955521584,0.04312747542907437,0.03920950278566172,0.03752072968490879,0.02946694625317294,0.027116402116402115,0.027487334267543385,0.022283813747228383,0.020142339196992078,0.05359189912113107,0.05901409683915594,0.06408111034550645,0.05120927936821323,0.036200597808037194,0.031237484981978373,0.033764367816091954,0.05001724732666437
3,0.007714561234329798,0.004216867469879518,0.010018785222291797,0.003700962250185048,0.00472636815920398,0.004201680672268907,0.007470429549699108,0.006898038370338435,0.008236370767420578,0.009154228855721393,0.011430823807646828,0.008475509080902586,0.009432962374138845,0.011039818833742216,0.012968299711815562,0.010580622595313047,0.011813099883978483,0.012244213351224421,0.013209779179810725,0.018655639965381287,0.013174748398902104,0.012208835341365461,0.015978695073235686,0.006368847238649804,0.0058964839484603624,0.007481296758104738,0.007568590350047304,0.012437810945273632,0.00695287495861384,0.008267195767195767,0.007868923143257519,0.006873614190687362,0.0068483953269773065,0.0142338555598013,0.012783469048244463,0.016635495619647604,0.008884501480750246,0.005313849219528396,0.006941663329328528,0.006824712643678161,0.003104518799586064
4,0.01832208293153327,0.00963855421686747,0.011897307451471509,0.003700962250185048,0.006965174129353234,0.006602641056422569,0.006432869890018676,0.007113602069411511,0.006144594064583606,0.007960199004975124,0.006700827749310209,0.002971931755641167,0.002755696873343932,0.0014153613889413097,0.0024888656012575323,0.003322840153899965,0.004008016032064128,0.004193223750419322,0.006210567823343849,0.004615828445042792,0.006038426349496798,0.0020883534136546186,0.0044702301692980785,0.005368028386861978,0.005969280046589503,0.004107378612292797,0.0032586986229370335,0.0024875621890547263,0.0017658095132987528,0.008432539682539682,0.008084510078689232,0.005764966740576497,0.009265476030616355,0.006400458540313336,0.005516154452324665,0.005413918692784723,0.004935834155972359,0.003985386914646297,0.0038713122413562943,0.002274904214559387,0.004484304932735426
5,0.05834136933461909,0.05240963855421687,0.045710707576706325,0.07179866765358993,0.046849087893864015,0.054879094494940835,0.05519817389499896,0.04332830351368829,0.03595241208001046,0.044477611940298506,0.04552621206148995,0.03764446890478811,0.03688394276629571,0.043404415927533496,0.04021482839926644,0.03681357117873382,0.03744330766796752,0.036061724253606174,0.048698738170347006,0.03336859313395519,0.04400731930466606,0.03228915662650603,0.041944074567243674,0.03839505049586025,0.04353206668122589,0.054422766612879564,0.0590770524545359,0.05368988391376451,0.05959607107383291,0.03786375661375661,0.04473428910208042,0.03924611973392461,0.048207331811467705,0.03572793274742071,0.044829699676035374,0.0423270006890442,0.03664856860809477,0.04915310528063766,0.05379789080229609,0.07890325670498084,0.07795791652293894
6,0.03230472516875603,0.022590361445783132,0.03506574827802129,0.06069578090303479,0.01625207296849088,0.011490310409878237,0.010686864494708445,0.00883811166199612,0.009282259118839065,0.010248756218905473,0.00847457627118644,0.009796367638965327,0.008267090620031796,0.009152670315153802,0.014540214828399267,0.009706190975865687,0.01149667756565763,0.021804763502180476,0.013111198738170347,0.014135974612943553,0.012900274473924977,0.008032128514056224,0.011413353623739776,0.008370484942225457,0.007716386401688869,0.012762212116766907,0.013665510354252076,0.013888888888888888,0.01125703564727955,0.013062169312169311,0.012719629190471057,0.010088691796008869,0.008325500201423391,0.00554069545280856,0.009106032746694685,0.006792007087311743,0.010735439289239881,0.015609432082364663,0.00894406621278868,0.011374521072796935,0.017937219730941704
7,0.004339440694310511,0.002108433734939759,0.002504696305572949,0.0029607698001480384,0.006882255389718077,0.008231864174241125,0.005602822162274331,0.0342746281526191,0.04811086416525036,0.03343283582089552,0.03862830114308238,0.05778756191524491,0.05447800741918389,0.04727307039063974,0.06038773906209065,0.07117873382301504,0.06708153148402067,0.09292183830929218,0.0868493690851735,0.08972016540051928,0.08545288197621226,0.07052208835341366,0.06809967662164733,0.0720589573287235,0.08109485331586228,0.05941029778494939,0.05739514348785872,0.05814676616915423,0.059816797262995255,0.06068121693121693,0.05659157055082462,0.049223946784922396,0.03276487176044045,0.01518914787925105,0.015847999299535943,0.014273058371886997,0.0096248766041461,0.055795416805048154,0.048458149779735685,0.03843390804597701,0.04794756812694032
8,0.018804243008678882,0.016265060240963854,0.011897307451471509,0.011843079200592153,0.004477611940298508,0.006088149545532499,0.006536625855986719,0.015520586333261479,0.0121584520852399,0.016318407960199004,0.016160819865983445,0.018712162905888827,0.02003179650238474,0.01934327231553123,0.015195179460309143,0.014690451206715634,0.022149562282459657,0.013082858101308286,0.020603312302839117,0.018751803057986346,0.03000914913083257,0.020401606425702812,0.026345824614799316,0.026112273678464196,0.020455703574288418,0.025671116326829984,0.02869757174392936,0.03855721393034826,0.03465401169848802,0.015542328042328041,0.013043009593618626,0.012305986696230599,0.01047401638243588,0.014424914023691249,0.0112949829261886,0.014962102569150508,0.008267522211253701,0.00631019594818997,0.014150313709785076,0.012811302681992338,0.011383235598482234
9,0.005303760848601736,0.007228915662650603,0.005635566687539136,0.0051813471502590676,0.004477611940298508,0.0038586863316755274,0.00622535795808259,0.0034490191851692174,0.004314289449601255,0.00626865671641791,0.004927079227433977,0.004512933406714365,0.004133545310015898,0.006510662389130025,0.003143830233167409,0.004372158097236796,0.003269697289315473,0.004193223750419322,0.005224763406940063,0.004519665352437734,0.003385178408051235,0.0033734939759036144,0.00389956248811109,0.005277044854881266,0.0051685229671689596,0.0029338418659234267,0.004099653106275623,0.0038349917081260364,0.005628517823639775,0.007936507936507936,0.009378031691279508,0.00853658536585366,0.011951121256881966,0.010030569354222392,0.008142894667717364,0.008465400137808839,0.008637709772951628,0.008967120557954168,0.011213456147376852,0.007183908045977011,0.016902380131079683
10,0.019286403085824494,0.02891566265060241,0.040075140889167186,0.0229459659511473,0.01898839137645108,0.02632481564054193,0.03226810541606143,0.027161026083207588,0.01738789384233233,0.01980099502487562,0.02640914465904612,0.020363236103467255,0.024165341812400636,0.014342328741271938,0.011789363374377783,0.020286813571178734,0.01824702035650248,0.021133847702113386,0.018533123028391166,0.016540051928070006,0.02159194876486734,0.020562248995983936,0.017215141715807496,0.021563097079428623,0.050083715512848515,0.03623294704415432,0.030274361400189215,0.03016169154228856,0.030239487915241142,0.028769841269841268,0.02587043225180554,0.023170731707317073,0.02041090371961864,0.010890332441727168,0.017073811400052534,0.02096663057387538,0.024925962487660415,0.019262703420790436,0.02990254972633827,0.028735632183908046,0.02276647119696447
