,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,XIII
1,0.2569949463823493,0.39567202700019855,0.4526415616232663,0.48840307636407676,0.4654850375551405,0.41016387307188495,0.4659721217382916,0.5011813601298073,0.5313868613138686,0.5694465127823282,0.5696489241223103,0.5123642482027226,0.5163346613545817
2,0.010107235301368174,0.021724949658243287,0.016042992057533487,0.01940895052382971,0.018201327345706,0.01422193707060176,0.021752761298413158,0.01078880696860144,0.007426213900349096,0.014767932489451477,0.010192525481313703,0.007749961760057105,0.01195219123505976
3,0.05176876617773943,0.03250233982812899,0.03979136207373454,0.03833343426391328,0.034773278225966694,0.03777367872323362,0.028915255872280905,0.028580375188590624,0.026499523960647413,0.027525440555969224,0.006795016987542469,0.028756437057053996,0.012749003984063745
4,0.006162948354492789,0.009274227856717434,0.006243331884458845,0.005389692969175801,0.008464809442435321,0.006121848851819179,0.009839386485313269,0.009536280565914202,0.018629006664550935,0.01906180193596426,0.007927519818799546,0.02029266302962321,0.02151394422310757
5,0.01405152224824356,0.016251169914064494,0.016122021575058286,0.017016895779083146,0.00679569208758892,0.012190231774801507,0.007644817440794868,0.008710751800506704,0.0048873373532212,0.005931993050384711,0.0056625141562853904,0.005608524957936063,0.00398406374501992
6,0.012079378774805867,0.01270597577923367,0.01971786462243648,0.01126385272209774,0.024917537654492707,0.04146282781297618,0.01307094969372498,0.011984400352984714,0.005014281180577594,0.005187391412261107,0.02944507361268403,0.01585682965380105,0.022310756972111555
7,0.010600271169727598,0.007657619331234578,0.0037934168411901843,0.0036335008780960455,0.004013829829511584,0.003154489801374074,0.003834466792070612,0.003928378262973611,0.003776578863852745,0.0018863241499131299,0.0022650056625141564,0.0015295977158007444,0.002390438247011952
8,0.010353753235547885,0.008338296605122097,0.009404512585450666,0.012808090595288561,0.01267734371895243,0.015692250113615098,0.01753243621280085,0.015172649378006775,0.011139320850523644,0.010126582278481013,0.0033975084937712344,0.008514760617957477,0.014342629482071713
9,0.02428201651670159,0.03304120933662327,0.028608685343975974,0.022648822140132016,0.029726185272026386,0.030154783863982678,0.027830029421694883,0.030402231774317515,0.024246271025071407,0.0191114420451725,0.03397508493771234,0.012083821954825881,0.009561752988047808
10,0.01787255022802909,0.021526418786692758,0.020982336902833208,0.028341306849149154,0.015936096649843023,0.01422193707060176,0.024381420923165968,0.016852173417973754,0.022881624880990162,0.01360138992305783,0.021517553793884484,0.012134808545352573,0.015139442231075698
11,0.012942191544434857,0.03332482486740974,0.01651716916268226,0.017985829346575426,0.020824226046178913,0.028684470820969338,0.024694930786668595,0.028950439807566397,0.01904157410345922,0.015289153636138,0.0056625141562853904,0.013409473308519859,0.008764940239043825
12,0.016270183655860963,0.010153436002155477,0.021416999249219585,0.024586689275116574,0.024043238087668402,0.02766861817306921,0.026720686827762505,0.010589541404537562,0.01729609647730879,0.008612558947629684,0.004530011325028313,0.009177586294804467,0.013545816733067729
13,0.013065450511524714,0.01072066706372841,0.009246453550401075,0.009447102283049718,0.012558121050749115,0.024380463549603014,0.020209328124246372,0.013293859773975918,0.009679466835925103,0.007992057582526682,0.01245753114382786,0.011522969459032275,0.009561752988047808
14,0.03254036731172193,0.011032644147593522,0.009048879756589086,0.01002240658874826,0.010809521917100504,0.00895554308017216,0.007017797713789611,0.00845455321813886,0.006632814979371628,0.007421196326631918,0.010192525481313703,0.008667720389537552,0.005577689243027889
15,0.02637741895722914,0.03565047221985876,0.020350100762634844,0.02080179252709986,0.015419465087628662,0.017403159836394257,0.0151449380215116,0.018133166329812975,0.013741669311329736,0.014693472325639117,0.03284258210645526,0.02477948299597206,0.04063745019920319
16,0.008258350795020337,0.016960208741030658,0.0056901252617852765,0.004420759401683522,0.009339109009259628,0.006282246638329724,0.007234843003906815,0.00950781405676222,0.008759124087591242,0.007024075452965997,0.013590033975084938,0.06159180135624331,0.02549800796812749
