,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,XIII
13,0.009244422531739184,0.00606937235883037,0.004425652981388549,0.004208805183794586,0.0032984938202916983,0.006496110353677119,0.004967925529349346,0.006547297104956019,0.00853697238971755,0.006800694961528915,0.0056625141562853904,0.006730229949523275,0.010358565737051793
14,0.013558486379884136,0.007629257778155932,0.009009364997826688,0.007327560104160359,0.007669991654413226,0.0075386959659956695,0.00665605556359427,0.006291098522588175,0.007680101555061885,0.005857532886572351,0.004530011325028313,0.005608524957936063,0.008764940239043825
15,0.05768519659805251,0.054057120167900395,0.04852412376022444,0.03442742081996003,0.030838930175257323,0.036009303071617614,0.03402787826170839,0.035270004839306555,0.03462392891145668,0.038818565400843885,0.02944507361268403,0.052210268699332076,0.03904382470119522
16,0.0510292123752003,0.06100570067216881,0.048128976172600466,0.06843093320414219,0.05988952032746493,0.07493249926484348,0.08539526358944678,0.0516382476016966,0.05649000317359568,0.07334326135517498,0.05096262740656852,0.07025952174578086,0.028685258964143426
17,0.0585480093676815,0.04733543208826115,0.0685976212115225,0.05710652213407618,0.05984977943806383,0.05531050338172,0.04929339699995177,0.04788066839363489,0.0487464297048556,0.036733680814097794,0.044167610419026046,0.03237648498444909,0.05338645418326693
18,0.031061259706643658,0.022887773334467794,0.01782115620184139,0.013686186640828438,0.01382982951158447,0.013767476675488544,0.012564510683451503,0.012155199407896609,0.010155506188511583,0.009034499875899727,0.0056625141562853904,0.011268036506398817,0.00398406374501992
19,0.015037593984962405,0.01055049774525653,0.01145928004109535,0.00953793980500212,0.010571076580693875,0.015344721576175582,0.019003520956928567,0.012895328645848159,0.011837511900983814,0.03211715065773145,0.009060022650056626,0.009024626523224392,0.011155378486055778
20,0.06976457537285838,0.05700672168807964,0.043584778914924724,0.042118331011929994,0.044589277908039585,0.046969818483171596,0.050040997443688805,0.05289077400438384,0.05020628371945414,0.04003474807644577,0.031710079275198186,0.047264569418243,0.06294820717131475
21,0.05152224824355972,0.04594571598740747,0.03971233255620974,0.040301580572881975,0.03866788538727497,0.03993904884112599,0.03224328365407804,0.042785163255429984,0.0513487781656617,0.04251675353685778,0.03850509626274066,0.03548666700657727,0.02390438247011952
22,0.010353753235547885,0.008877166113616382,0.007863436993717153,0.009689335674922788,0.00786869610141875,0.007886224503435187,0.007162494573867747,0.008653818782202739,0.006283719454141542,0.005832712831968231,0.015855039637599093,0.003620047927395095,0.00398406374501992
23,0.012449155676075435,0.008508465923593975,0.009285968309163473,0.011596923635923212,0.012359416603743591,0.014515999679204427,0.014132060000964645,0.014318654103447294,0.01783560774357347,0.011069744353437577,0.009060022650056626,0.015958802834854433,0.015139442231075698
24,0.010353753235547885,0.004339317621032928,0.004504682498913344,0.0039665717919215165,0.004768906728132576,0.0039030128050899565,0.003738002218685188,0.003359048079933958,0.0038400507775309426,0.0032017870439314967,0.0022650056625141564,0.0027022892979146483,0.0031872509960159364
25,0.030938000739553804,0.023313196630647494,0.020666218832734028,0.019045600436020105,0.025076501212097126,0.02643890180982169,0.02209038730526214,0.025961456346608215,0.024214535068232308,0.02303301067262348,0.022650056625141562,0.020496609391729974,0.014342629482071713
26,0.007642055959571059,0.003857171218695936,0.00387244635871498,0.0027251256585720343,0.0032587529308905935,0.0034485524099767424,0.002773356484830946,0.002761251387742321,0.00291970802919708,0.003052866716306776,,0.0021924233926477335,0.004780876494023904
27,0.013681745346973992,0.008366658158200743,0.00774489271742996,0.008387331193605038,0.00862377300003974,0.008207020076456278,0.005956687406549944,0.007600557943579379,0.006791494763567121,0.0055596922313229085,0.004530011325028313,0.0057614847295161375,0.002390438247011952
28,0.05226180204609886,0.08051844919027766,0.06788635555379935,0.06936958759765034,0.076223025871319,0.06875718448418745,0.07239666232576086,0.06786415781832673,0.04998413202158045,0.06207495656490444,0.04303510758776897,0.08254729006271351,0.09402390438247012
29,0.009121163564649329,0.006126095464987663,0.004939344845299719,0.005419972143159935,0.005563724516154672,0.006148581816237603,0.0040756282255341725,0.005892567394460417,0.005014281180577594,0.004269049391908662,0.0056625141562853904,0.0049456992810890735,0.0007968127490039841
30,0.029335634167385678,0.03289940157123004,0.03623503378511874,0.04127051414037425,0.04733139927671581,0.043628197930868556,0.0390681522210968,0.0340459449457713,0.043065693430656936,0.06326631918590221,0.02491506228765572,0.04604089124560241,0.018326693227091632
